,pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,pickup_census_tract,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips
13763,8,6.45,11,13,5,1447335000,41.899155613000005,-87.626210532,41.89321636,-87.63784421,1.2,,17031081800.0,Cash,Dispatch Taxi Affiliation,480.0,8.0,0.0
13764,8,6.05,12,15,7,1450537200,41.899155613000005,-87.626210532,41.89321636,-87.63784421,1.3,,17031081800.0,Cash,Choice Taxi Association,360.0,8.0,0.0
13765,8,7.25,11,21,7,1415482200,41.899155613000005,-87.626210532,41.89321636,-87.63784421,1.4,,17031081800.0,Cash,Taxi Affiliation Services,600.0,8.0,0.0
13766,8,6.25,6,19,2,1370891700,41.899155613000005,-87.626210532,41.89321636,-87.63784421,0.1,,17031081800.0,Cash,,420.0,8.0,0.0
13767,8,6.05,8,18,6,1439577000,41.899155613000005,-87.626210532,41.89321636,-87.63784421,0.8,,17031081800.0,Credit Card,Dispatch Taxi Affiliation,480.0,8.0,2.0
13768,8,5.0,1,12,7,1452945600,41.899155613000005,-87.626210532,41.89321636,-87.63784421,0.6,,17031081800.0,Cash,Top Cab Affiliation,240.0,8.0,0.0
13769,8,6.85,10,21,5,1443733200,41.899155613000005,-87.626210532,41.89321636,-87.63784421,1.4,,17031081800.0,Cash,,480.0,8.0,0.0
13770,8,5.85,2,21,6,1360359000,41.899155613000005,-87.626210532,41.89321636,-87.63784421,1.1,,17031081800.0,Cash,,300.0,8.0,0.0
13771,8,14.05,10,22,5,1414102500,41.899155613000005,-87.626210532,41.950673358,-87.666536281,5.6,,17031060400.0,Credit Card,Choice Taxi Association,720.0,6.0,1.95
13772,8,20.05,5,10,1,1368352800,41.899155613000005,-87.626210532,41.898331794,-87.620762865,0.0,,17031081300.0,Cash,Choice Taxi Association,1260.0,8.0,0.0
13773,8,6.05,9,16,6,1379693700,41.899155613000005,-87.626210532,41.898331794,-87.620762865,0.4,,17031081300.0,Cash,,480.0,8.0,0.0
13774,8,3.25,6,19,2,1433186100,41.899155613000005,-87.626210532,41.898331794,-87.620762865,0.0,,17031081300.0,Cash,,60.0,8.0,0.0
13775,8,4.65,10,2,2,1381716000,41.899155613000005,-87.626210532,41.898331794,-87.620762865,0.0,,17031081300.0,Cash,Northwest Management LLC,180.0,8.0,0.0
13776,8,9.25,9,13,6,1411738200,41.899155613000005,-87.626210532,41.867902418,-87.642958665,2.9,,17031841900.0,Cash,Dispatch Taxi Affiliation,720.0,28.0,0.0
13777,8,12.25,5,1,1,1367715600,41.899155613000005,-87.626210532,41.906771332,-87.681025231,3.9,,17031241300.0,Credit Card,Dispatch Taxi Affiliation,1080.0,24.0,2.45
13778,8,12.85,12,19,2,1386012600,41.899155613000005,-87.626210532,41.87866742,-87.671653621,0.0,,17031838100.0,Cash,Blue Ribbon Taxi Association Inc.,1260.0,28.0,0.0
13779,8,7.45,1,15,5,1420125300,41.899155613000005,-87.626210532,41.904935302,-87.64990722600001,1.8,,17031842200.0,Credit Card,Choice Taxi Association,480.0,8.0,1.0
13780,8,6.25,6,16,2,1372089600,41.899155613000005,-87.626210532,41.904935302,-87.64990722600001,0.0,,17031842200.0,Credit Card,Taxi Affiliation Services,360.0,8.0,1.0
13781,77,17.25,1,19,5,1422558900,41.985472422,-87.653793529,41.892072635,-87.62887415700001,7.58,,17031081600.0,Credit Card,,720.0,8.0,3.75
13782,77,10.85,10,23,7,1382829300,41.985472422,-87.653793529,41.942691844,-87.65177050700001,3.5,,17031062100.0,Credit Card,Taxi Affiliation Services,720.0,6.0,2.7
13783,30,10.25,11,4,7,1383971400,41.839086906,-87.71400380700001,41.817366208,-87.69886079700001,0.2,,,Cash,Taxi Affiliation Services,600.0,58.0,0.0
13784,30,14.85,10,13,3,1445953500,41.839086906,-87.71400380700001,41.874005383000004,-87.66351755,4.7,,,Cash,,1260.0,28.0,0.0
13785,6,17.05,5,15,7,1368889200,41.942691844,-87.65177050700001,,,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,1200.0,,0.0
13786,6,51.65,6,3,1,1433648700,41.942691844,-87.65177050700001,,,26.4,,,Credit Card,,2100.0,,0.0
13787,6,12.65,11,3,4,1385523900,41.942691844,-87.65177050700001,41.892507781,-87.626214906,0.47,,17031081500.0,Credit Card,,660.0,8.0,2.05
13788,6,9.65,8,0,1,1408236300,41.942691844,-87.65177050700001,41.957530922,-87.66661144,2.5,,17031060100.0,Credit Card,,780.0,6.0,3.0
13789,6,5.45,10,20,1,1381694400,41.942691844,-87.65177050700001,41.953400044,-87.64600706600001,0.0,,17031060800.0,Cash,Blue Ribbon Taxi Association Inc.,300.0,6.0,0.0
13790,6,12.85,6,4,1,1370145600,41.942691844,-87.65177050700001,41.957360691,-87.72282225100001,0.1,,17031160400.0,Credit Card,Northwest Management LLC,780.0,16.0,2.55
13791,6,6.45,3,1,1,1394934300,41.942691844,-87.65177050700001,41.93057857,-87.64220631299999,0.13,,17031070102.0,Credit Card,,420.0,7.0,0.0
13792,6,29.25,1,23,2,1357602300,41.942691844,-87.65177050700001,41.97907082,-87.90303966100001,0.0,,17031980000.0,Cash,Dispatch Taxi Affiliation,1560.0,76.0,0.0
13793,6,31.85,4,16,7,1428163200,41.942691844,-87.65177050700001,41.97907082,-87.90303966100001,0.8,,17031980000.0,Cash,Taxi Affiliation Services,2520.0,76.0,0.0
13794,6,7.85,10,23,7,1446335100,41.942691844,-87.65177050700001,41.914747305,-87.654007029,1.5,,17031832600.0,Cash,Taxi Affiliation Services,720.0,7.0,0.0
13795,6,6.05,8,1,3,1440464400,41.942691844,-87.65177050700001,41.958154876,-87.653021789,1.3,,17031032100.0,Credit Card,,300.0,3.0,2.0
13796,6,12.0,8,1,1,1472347800,41.942691844,-87.65177050700001,41.921778188000005,-87.651061884,3.2,,17031071100.0,Credit Card,,1020.0,7.0,0.0
13797,6,12.25,4,22,7,1460844000,41.942691844,-87.65177050700001,41.914616286,-87.631717366,3.6,,17031071500.0,Cash,,600.0,7.0,0.0
13798,6,5.25,9,0,7,1411173000,41.942691844,-87.65177050700001,41.938391258,-87.63857492,1.0,,17031063200.0,Credit Card,Taxi Affiliation Services,300.0,6.0,2.0
13799,6,5.25,6,22,6,1434146400,41.942691844,-87.65177050700001,41.934762456,-87.639853859,0.1,,17031063302.0,Credit Card,,240.0,6.0,1.0
13800,6,5.25,8,18,6,1377886500,41.942691844,-87.65177050700001,41.936159071,-87.661265218,0.8,,17031062800.0,Cash,,300.0,6.0,0.0
13801,6,5.25,7,1,1,1405214100,41.942691844,-87.65177050700001,41.934539715999996,-87.643022804,1.2,,17031063301.0,Cash,Choice Taxi Association,300.0,6.0,0.0
13802,6,17.45,1,5,1,1388900700,41.942691844,-87.65177050700001,41.859349715,-87.617358006,7.4,,17031330100.0,Cash,Northwest Management LLC,1020.0,33.0,0.0
13803,6,13.45,4,16,7,1398530700,41.942691844,-87.65177050700001,41.892658108,-87.652534484,3.44,,17031243500.0,Credit Card,,1260.0,24.0,3.36
13804,6,14.45,9,18,6,1409940900,41.942691844,-87.65177050700001,41.899589796,-87.674719134,4.3,,17031242200.0,Cash,,1680.0,24.0,0.0
13805,6,6.65,4,22,5,1366929000,41.942691844,-87.65177050700001,41.950605232,-87.67133248799999,19.0,,17031060300.0,Cash,Taxi Affiliation Services,360.0,6.0,0.0
13806,6,5.45,7,1,7,1373677200,41.942691844,-87.65177050700001,41.936237179,-87.656411531,0.8,,17031062900.0,Credit Card,Choice Taxi Association,360.0,6.0,2.0
13807,6,11.85,12,2,6,1449194400,41.942691844,-87.65177050700001,41.890922026,-87.618868355,4.5,,17031081403.0,Cash,Taxi Affiliation Services,540.0,8.0,0.0
13808,6,14.85,4,12,4,1430311500,41.942691844,-87.65177050700001,41.884987192,-87.620992913,5.5,,17031320100.0,Cash,Dispatch Taxi Affiliation,960.0,32.0,0.0
13809,6,15.45,6,18,7,1403979300,41.942691844,-87.65177050700001,41.884987192,-87.620992913,5.6,,17031320100.0,Cash,,1020.0,32.0,0.0
13810,6,7.25,4,22,7,1396736100,41.942691844,-87.65177050700001,41.929272532,-87.673807238,1.9,,17031070700.0,Credit Card,,420.0,7.0,1.25
13811,6,15.25,6,22,1,1401662700,41.942691844,-87.65177050700001,41.880994471,-87.632746489,6.3,,17031839100.0,Cash,,840.0,32.0,0.0
13812,6,4.84,6,2,7,1402712100,41.942691844,-87.65177050700001,41.946294535999996,-87.65429808399999,0.6,,17031832000.0,Cash,,300.0,6.0,0.0
13813,6,6.65,10,1,7,1382751900,41.942691844,-87.65177050700001,41.921854911,-87.64621097700001,1.4,,17031071200.0,Cash,Dispatch Taxi Affiliation,480.0,7.0,0.0
13814,6,8.5,10,21,6,1475875800,41.942691844,-87.65177050700001,41.921854911,-87.64621097700001,2.1,,17031071200.0,Cash,,600.0,7.0,0.0
13815,6,9.25,2,23,7,1423957500,41.942691844,-87.65177050700001,41.978875058,-87.65787126299999,3.0,,17031030703.0,Credit Card,Choice Taxi Association,600.0,77.0,2.05
13816,6,10.05,12,0,4,1419984000,41.942691844,-87.65177050700001,41.907412816,-87.640901525,3.6,,17031080400.0,Cash,Taxi Affiliation Services,540.0,8.0,0.0
13817,6,4.85,7,1,7,1373073300,41.942691844,-87.65177050700001,41.936310131,-87.651562592,0.0,,17031063000.0,Cash,Blue Ribbon Taxi Association Inc.,360.0,6.0,0.0
13818,6,5.45,4,17,7,1396717200,41.942691844,-87.65177050700001,41.936310131,-87.651562592,0.9,,17031063000.0,Cash,,240.0,6.0,0.0
13819,6,5.25,11,0,5,1448496000,41.942691844,-87.65177050700001,41.936310131,-87.651562592,0.0,,17031063000.0,Cash,Blue Ribbon Taxi Association Inc.,360.0,6.0,0.0
13820,6,11.05,8,3,1,1407640500,41.942691844,-87.65177050700001,41.911972301,-87.683642922,3.9,,17031240500.0,Credit Card,,900.0,24.0,2.41
13821,6,11.05,1,1,1,1389488400,41.942691844,-87.65177050700001,41.916005274,-87.67509511600001,0.2,,17031831000.0,Credit Card,Blue Ribbon Taxi Association Inc.,960.0,22.0,2.4
13822,6,6.85,7,1,1,1374975000,41.942691844,-87.65177050700001,41.929046936999995,-87.65131087700001,1.2,,17031070300.0,Cash,,540.0,7.0,0.0
13823,6,6.05,3,2,1,1396145700,41.942691844,-87.65177050700001,41.929046936999995,-87.65131087700001,0.0,,17031070300.0,Cash,Blue Ribbon Taxi Association Inc.,420.0,7.0,0.0
13824,6,17.45,10,19,5,1444935600,41.942691844,-87.65177050700001,41.892072635,-87.62887415700001,0.0,,17031081600.0,Cash,Choice Taxi Association,1740.0,8.0,0.0
13825,6,6.65,3,23,2,1395099900,41.942691844,-87.65177050700001,41.958055933000004,-87.660389456,1.6,,17031830700.0,Credit Card,Choice Taxi Association,420.0,3.0,2.0
13826,6,14.45,5,21,1,1369603800,41.942691844,-87.65177050700001,41.885300021999996,-87.642808466,5.8,,17031280100.0,Cash,,900.0,28.0,0.0
13827,6,5.85,2,19,5,1360869300,41.942691844,-87.65177050700001,41.929077655,-87.646293476,0.9,,17031070200.0,Cash,,300.0,7.0,0.0
13828,6,5.65,4,22,4,1430347500,41.942691844,-87.65177050700001,41.929077655,-87.646293476,1.1,,17031070200.0,Credit Card,Taxi Affiliation Services,300.0,7.0,2.0
13829,6,11.05,7,5,6,1435899600,41.942691844,-87.65177050700001,41.89503345,-87.61971067200001,4.1,,17031081401.0,Credit Card,Dispatch Taxi Affiliation,660.0,8.0,2.4
13830,6,11.45,5,23,2,1399332600,41.942691844,-87.65177050700001,41.899155613000005,-87.626210532,0.0,,17031081201.0,Credit Card,Blue Ribbon Taxi Association Inc.,660.0,8.0,2.45
13831,6,3.25,3,20,7,1393706700,41.942691844,-87.65177050700001,41.942691844,-87.65177050700001,0.0,,17031062100.0,Cash,Choice Taxi Association,0.0,6.0,0.0
13832,6,12.05,5,21,5,1431637200,41.942691844,-87.65177050700001,41.994442248,-87.665224776,4.2,,17031030200.0,Cash,Taxi Affiliation Services,840.0,77.0,0.0
13833,6,11.65,2,23,6,1360970100,41.942691844,-87.65177050700001,41.89321636,-87.63784421,0.0,,17031081800.0,Cash,Northwest Management LLC,1140.0,8.0,0.0
13834,6,16.05,5,13,5,1368104400,41.942691844,-87.65177050700001,41.89321636,-87.63784421,5.4,,17031081800.0,Cash,Choice Taxi Association,1440.0,8.0,0.0
13835,6,12.85,10,11,7,1445684400,41.942691844,-87.65177050700001,41.89321636,-87.63784421,0.2,,17031081800.0,Credit Card,Blue Ribbon Taxi Association Inc.,1320.0,8.0,3.0
13836,6,6.65,3,19,7,1426362300,41.942691844,-87.65177050700001,41.941555829,-87.66628888700001,1.3,,17031062400.0,Credit Card,KOAM Taxi Association,420.0,6.0,2.0
13837,6,5.65,6,5,7,1402722000,41.942691844,-87.65177050700001,41.950673358,-87.666536281,0.0,,17031060400.0,Credit Card,Taxi Affiliation Services,240.0,6.0,2.0
13838,6,5.85,6,3,6,1370574000,41.942691844,-87.65177050700001,41.950673358,-87.666536281,1.3,,17031060400.0,Credit Card,,240.0,6.0,1.0
13839,6,11.85,9,22,7,1411253100,41.942691844,-87.65177050700001,41.90749193,-87.63576009,3.7,,17031080300.0,Credit Card,,900.0,8.0,3.0
13840,6,9.45,1,19,6,1357328700,41.942691844,-87.65177050700001,41.904935302,-87.64990722600001,0.0,,17031842200.0,Cash,Taxi Affiliation Services,900.0,8.0,0.0
13841,34,11.25,8,23,6,1408145400,41.834480698,-87.632959635,41.870607371999995,-87.622172937,4.1,,17031320600.0,Cash,0118 - 42111 Godfrey S.Awir,540.0,32.0,0.0
13842,3,6.05,11,0,1,1384648200,41.967011761,-87.670621043,41.945170453,-87.668794439,0.0,,17031831900.0,Cash,Dispatch Taxi Affiliation,240.0,6.0,0.0
13843,15,3.25,2,17,5,1424972700,41.942488155,-87.74715432200001,41.942488155,-87.74715432200001,0.0,,17031151002.0,Credit Card,,60.0,15.0,0.0
13844,15,9.44,5,12,6,1399034700,41.942488155,-87.74715432200001,41.942488155,-87.74715432200001,3.0,,17031151002.0,Credit Card,,480.0,15.0,2.0
13845,15,3.25,6,17,4,1372267800,41.942488155,-87.74715432200001,41.942488155,-87.74715432200001,0.0,,17031151002.0,Cash,,0.0,15.0,0.0
13846,42,35.65,5,17,5,1400175000,41.77887686,-87.594925439,41.79259236,-87.76961545299999,15.3,,,Credit Card,Taxi Affiliation Services,3540.0,56.0,7.5
13847,42,20.25,3,15,6,1394204400,41.77887686,-87.594925439,41.79259236,-87.76961545299999,8.1,,,Credit Card,Taxi Affiliation Services,1740.0,56.0,0.0
13848,42,3.25,2,10,5,1361441700,41.77887686,-87.594925439,41.77887686,-87.594925439,0.0,,,Cash,Taxi Affiliation Services,0.0,42.0,0.0
13849,42,3.25,2,10,2,1423477800,41.77887686,-87.594925439,41.77887686,-87.594925439,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,0.0,42.0,0.0
13850,42,15.25,4,4,3,1429590600,41.77887686,-87.594925439,41.835117986,-87.61867776700001,6.0,,,Cash,Taxi Affiliation Services,1080.0,35.0,0.0
13851,3,12.45,1,0,3,1357000200,41.972929316999995,-87.650290074,,,4.4,,,Credit Card,,960.0,,3.0
13852,3,14.85,6,19,1,1402254000,41.972929316999995,-87.650290074,41.921877461,-87.66407824,5.8,,17031832500.0,Credit Card,Taxi Affiliation Services,960.0,7.0,2.95
13853,3,12.05,4,11,1,1428234300,41.972929316999995,-87.650290074,41.914616286,-87.631717366,0.0,,17031071500.0,Credit Card,Taxi Affiliation Services,540.0,7.0,2.4
13854,21,12.65,3,23,7,1394924400,41.942872538,-87.701330291,41.899589796,-87.674719134,5.0,,17031242200.0,Cash,Northwest Management LLC,660.0,24.0,0.0
13855,21,7.05,7,1,1,1373158800,41.942872538,-87.701330291,41.921084583,-87.704648384,0.19,,17031221200.0,Cash,,360.0,22.0,0.0
13856,4,10.25,10,1,1,1382836500,41.972580799999996,-87.69400106100001,41.936310131,-87.651562592,0.0,,17031063000.0,Cash,Blue Ribbon Taxi Association Inc.,780.0,6.0,0.0
13857,4,8.05,3,9,5,1395911700,41.972580799999996,-87.69400106100001,41.980157574,-87.65227401700001,2.3,,17031030706.0,Cash,Choice Taxi Association,600.0,77.0,0.0
13858,24,4.85,8,0,1,1407628800,41.892276708000004,-87.679397479,41.899506548000005,-87.67960028700001,0.7,,17031242300.0,Cash,,180.0,24.0,0.0
13859,24,7.25,2,0,1,1393114500,41.892276708000004,-87.679397479,41.915909788,-87.68382594,1.6,,17031222200.0,Cash,,540.0,22.0,0.0
13860,5,14.05,10,19,5,1382643000,41.944813754,-87.69077501,41.892042136,-87.63186395,0.0,,17031081700.0,Cash,Taxi Affiliation Services,1200.0,8.0,0.0
13861,77,8.85,5,21,6,1368222300,41.979795551,-87.671445547,,,2.64,,,Cash,,660.0,,0.0
13862,77,7.65,3,21,6,1394830800,41.979795551,-87.671445547,42.009018227,-87.672723959,2.1,,17031010702.0,Cash,Choice Taxi Association,480.0,1.0,0.0
13863,77,5.65,1,20,1,1388953800,41.979795551,-87.671445547,41.963374382,-87.67018455,0.0,,17031031900.0,Cash,Taxi Affiliation Services,300.0,3.0,0.0
13864,77,23.65,5,2,1,1368929700,41.979795551,-87.671445547,41.88528132,-87.65723320000001,10.0,,17031833000.0,Cash,,1560.0,28.0,0.0
13865,77,5.25,1,23,7,1422747000,41.979795551,-87.671445547,41.972709547,-87.65734110700001,1.1,,17031031200.0,Cash,,300.0,3.0,0.0
13866,77,14.05,6,23,6,1403910000,41.979795551,-87.671445547,41.929077655,-87.646293476,5.4,,17031070200.0,Credit Card,,840.0,7.0,2.0
13867,77,6.05,1,23,6,1422659700,41.979795551,-87.671445547,41.99438102,-87.672538401,1.2,,17031030300.0,Cash,Taxi Affiliation Services,360.0,77.0,0.0
13868,77,5.25,6,13,5,1371735900,41.979795551,-87.671445547,41.99438102,-87.672538401,0.0,,17031030300.0,Credit Card,Dispatch Taxi Affiliation,240.0,77.0,0.0
13869,63,28.25,8,8,5,1377161100,41.795430631,-87.69643523200001,41.795430631,-87.69643523200001,0.0,,,Cash,Chicago Elite Cab Corp. (Chicago Carriag,0.0,63.0,0.0
13870,77,16.85,7,13,7,1405171800,41.994442248,-87.665224776,41.905857769,-87.63086502700001,6.5,,17031080202.0,Credit Card,Dispatch Taxi Affiliation,1020.0,8.0,3.35
13871,77,12.65,8,20,6,1409342400,41.994442248,-87.665224776,41.943237122,-87.643470956,0.0,,17031061901.0,Cash,Taxi Affiliation Services,960.0,6.0,0.0
13872,6,10.75,8,1,1,1471138200,41.945282331,-87.661545096,41.936237179,-87.656411531,2.8,,17031062900.0,Credit Card,,780.0,6.0,2.0
13873,6,5.05,9,0,1,1379810700,41.945282331,-87.661545096,41.949220914,-87.651970395,0.0,,17031061000.0,Cash,Choice Taxi Association,240.0,6.0,0.0
13874,56,40.45,5,21,3,1399412700,41.785998518,-87.750934289,,,0.0,,,Cash,Taxi Affiliation Services,1860.0,,0.0
13875,56,49.85,12,17,2,1450717200,41.785998518,-87.750934289,,,22.7,,,Cash,Choice Taxi Association,3780.0,,0.0
13876,56,30.05,2,11,6,1391770800,41.785998518,-87.750934289,,,0.0,,,Cash,Taxi Affiliation Services,1260.0,,0.0
13877,56,50.85,5,12,4,1430913600,41.785998518,-87.750934289,,,0.0,,,Cash,Choice Taxi Association,0.0,,0.0
13878,56,20.65,6,11,3,1402400700,41.785998518,-87.750934289,41.849246754,-87.624135298,9.1,,17031841000.0,Credit Card,Taxi Affiliation Services,1080.0,33.0,5.0
13879,56,22.45,6,13,3,1370350800,41.785998518,-87.750934289,41.849246754,-87.624135298,9.5,,17031841000.0,Cash,,1320.0,33.0,0.0
13880,56,21.85,11,12,5,1384431300,41.785998518,-87.750934289,41.849246754,-87.624135298,0.9,,17031841000.0,Cash,,1320.0,33.0,0.0
13881,56,34.0,10,10,6,1477651500,41.785998518,-87.750934289,41.892507781,-87.626214906,12.4,,17031081500.0,Credit Card,,1680.0,8.0,7.7
13882,56,28.45,3,10,6,1394792100,41.785998518,-87.750934289,41.892507781,-87.626214906,0.0,,17031081500.0,Credit Card,Choice Taxi Association,1740.0,8.0,7.6
13883,56,27.85,3,0,3,1395706500,41.785998518,-87.750934289,41.892507781,-87.626214906,0.0,,17031081500.0,Credit Card,Taxi Affiliation Services,1320.0,8.0,5.95
13884,56,28.25,10,13,7,1445694300,41.785998518,-87.750934289,41.892507781,-87.626214906,12.7,,17031081500.0,Credit Card,Northwest Management LLC,1680.0,8.0,6.05
13885,56,34.75,10,21,5,1476395100,41.785998518,-87.750934289,41.892507781,-87.626214906,0.8,,17031081500.0,Cash,Taxi Affiliation Services,1560.0,8.0,0.0
13886,56,25.45,11,21,3,1416346200,41.785998518,-87.750934289,41.892507781,-87.626214906,12.0,,17031081500.0,Cash,,1080.0,8.0,0.0
13887,56,27.05,7,23,4,1406762100,41.785998518,-87.750934289,41.892507781,-87.626214906,12.7,,17031081500.0,Credit Card,,1260.0,8.0,5.81
13888,56,29.25,10,18,3,1381861800,41.785998518,-87.750934289,41.892507781,-87.626214906,0.0,,17031081500.0,Credit Card,Taxi Affiliation Services,1920.0,8.0,6.25
13889,56,28.05,7,0,6,1374799500,41.785998518,-87.750934289,41.892042136,-87.63186395,13.2,,17031081700.0,Credit Card,Northwest Management LLC,1380.0,8.0,6.0
13890,56,29.85,2,12,1,1392552900,41.785998518,-87.750934289,41.892042136,-87.63186395,12.4,,17031081700.0,Credit Card,,2100.0,8.0,4.0
13891,56,25.25,6,6,4,1403676900,41.785998518,-87.750934289,41.892042136,-87.63186395,11.0,,17031081700.0,Credit Card,,1800.0,8.0,6.75
13892,56,28.85,10,16,3,1414512000,41.785998518,-87.750934289,41.892042136,-87.63186395,0.7,,17031081700.0,Credit Card,Taxi Affiliation Services,1800.0,8.0,6.15
13893,56,29.45,1,8,5,1421308800,41.785998518,-87.750934289,41.892042136,-87.63186395,12.9,,17031081700.0,Credit Card,Choice Taxi Association,2100.0,8.0,6.25
13894,56,61.25,1,13,5,1420722000,41.785998518,-87.750934289,41.97907082,-87.90303966100001,31.5,,17031980000.0,Credit Card,0118 - 42111 Godfrey S.Awir,2460.0,76.0,0.0
13895,56,30.25,5,20,5,1368735300,41.785998518,-87.750934289,41.900265687,-87.63210922,0.0,,17031081000.0,Credit Card,Dispatch Taxi Affiliation,1860.0,8.0,6.45
13896,56,28.85,11,22,6,1448663400,41.785998518,-87.750934289,41.900265687,-87.63210922,0.0,,17031081000.0,Credit Card,Blue Ribbon Taxi Association Inc.,1380.0,8.0,6.15
13897,56,24.05,5,0,4,1432080900,41.785998518,-87.750934289,41.877406123,-87.62197165200001,0.7,,17031320400.0,Credit Card,Taxi Affiliation Services,960.0,32.0,5.2
13898,56,26.65,5,16,7,1400342400,41.785998518,-87.750934289,41.877406123,-87.62197165200001,0.0,,17031320400.0,Credit Card,Taxi Affiliation Services,1560.0,32.0,5.0
13899,56,24.85,8,17,5,1438883100,41.785998518,-87.750934289,41.859349715,-87.617358006,10.4,,17031330100.0,Credit Card,Choice Taxi Association,1560.0,33.0,6.7
13900,56,21.45,3,1,1,1393722900,41.785998518,-87.750934289,41.859349715,-87.617358006,9.5,,17031330100.0,Credit Card,KOAM Taxi Association,1380.0,33.0,4.65
13901,56,20.65,11,9,7,1414834200,41.785998518,-87.750934289,41.859349715,-87.617358006,9.3,,17031330100.0,Cash,Taxi Affiliation Services,840.0,33.0,0.0
13902,56,30.85,4,17,2,1397497500,41.785998518,-87.750934289,41.907520075,-87.62665890000001,0.0,,17031080100.0,Cash,Choice Taxi Association,1920.0,8.0,0.0
13903,56,35.25,10,21,6,1444426200,41.785998518,-87.750934289,41.936237179,-87.656411531,16.3,,17031062900.0,Cash,,2160.0,6.0,0.0
13904,56,31.65,5,21,6,1431726300,41.785998518,-87.750934289,41.922082541,-87.63415609299999,14.8,,17031071400.0,Credit Card,Taxi Affiliation Services,1800.0,7.0,6.7
13905,56,27.25,10,15,5,1380813300,41.785998518,-87.750934289,41.890922026,-87.618868355,1.25,,17031081403.0,Cash,,1500.0,8.0,0.0
13906,56,26.85,10,12,3,1380628800,41.785998518,-87.750934289,41.890922026,-87.618868355,12.4,,17031081403.0,Cash,,1260.0,8.0,0.0
13907,56,27.25,4,23,1,1430091900,41.785998518,-87.750934289,41.890922026,-87.618868355,0.8,,17031081403.0,Credit Card,Taxi Affiliation Services,1200.0,8.0,3.0
13908,56,28.25,9,19,7,1442085300,41.785998518,-87.750934289,41.890922026,-87.618868355,0.7,,17031081403.0,Credit Card,Taxi Affiliation Services,1740.0,8.0,6.05
13909,56,27.85,2,15,4,1360165500,41.785998518,-87.750934289,41.890922026,-87.618868355,12.3,,17031081403.0,Cash,,1500.0,8.0,0.0
13910,56,26.45,11,10,2,1447063200,41.785998518,-87.750934289,41.884987192,-87.620992913,12.6,,17031320100.0,Cash,Northwest Management LLC,1800.0,32.0,0.0
13911,56,27.05,8,10,3,1409047200,41.785998518,-87.750934289,41.884987192,-87.620992913,0.0,,17031320100.0,Credit Card,Taxi Affiliation Services,1500.0,32.0,5.8
13912,56,26.65,3,20,1,1395607500,41.785998518,-87.750934289,41.884987192,-87.620992913,0.7,,17031320100.0,Credit Card,Taxi Affiliation Services,1260.0,32.0,10.0
13913,56,27.85,9,14,4,1442412900,41.785998518,-87.750934289,41.884987192,-87.620992913,12.3,,17031320100.0,Cash,Dispatch Taxi Affiliation,1740.0,32.0,0.0
13914,56,26.45,8,14,4,1438783200,41.785998518,-87.750934289,41.884987192,-87.620992913,12.1,,17031320100.0,Credit Card,,1380.0,32.0,5.69
13915,56,27.85,2,21,1,1393189200,41.785998518,-87.750934289,41.884987192,-87.620992913,12.4,,17031320100.0,Cash,Dispatch Taxi Affiliation,1380.0,32.0,0.0
13916,56,26.05,8,13,2,1375709400,41.785998518,-87.750934289,41.884987192,-87.620992913,0.0,,17031320100.0,Cash,Taxi Affiliation Services,1800.0,32.0,0.0
13917,56,31.05,4,18,5,1430416800,41.785998518,-87.750934289,41.884987192,-87.620992913,12.8,,17031320100.0,Credit Card,Choice Taxi Association,2460.0,32.0,5.0
13918,56,27.65,11,11,4,1383735600,41.785998518,-87.750934289,41.884987192,-87.620992913,1.27,,17031320100.0,Credit Card,,1500.0,32.0,5.93
13919,56,26.05,12,15,2,1449501300,41.785998518,-87.750934289,41.880994471,-87.632746489,11.8,,17031839100.0,Credit Card,Taxi Affiliation Services,1440.0,32.0,7.0
13920,56,26.45,8,9,5,1439456400,41.785998518,-87.750934289,41.880994471,-87.632746489,12.0,,17031839100.0,Cash,,1440.0,32.0,0.0
13921,56,28.05,9,10,2,1411984800,41.785998518,-87.750934289,41.880994471,-87.632746489,11.9,,17031839100.0,Cash,Taxi Affiliation Services,1980.0,32.0,0.0
13922,56,31.05,1,14,3,1359468000,41.785998518,-87.750934289,41.880994471,-87.632746489,0.7,,17031839100.0,Cash,Taxi Affiliation Services,2280.0,32.0,0.0
13923,56,26.25,7,11,5,1405597500,41.785998518,-87.750934289,41.880994471,-87.632746489,11.7,,17031839100.0,Cash,,1440.0,32.0,0.0
13924,56,23.85,11,12,4,1384951500,41.785998518,-87.750934289,41.880994471,-87.632746489,0.6,,17031839100.0,Credit Card,Blue Ribbon Taxi Association Inc.,1500.0,32.0,5.0
13925,56,28.05,7,10,2,1437387300,41.785998518,-87.750934289,41.880994471,-87.632746489,10.7,,17031839100.0,Credit Card,Taxi Affiliation Services,2640.0,32.0,6.0
13926,56,28.45,9,17,5,1379611800,41.785998518,-87.750934289,41.880994471,-87.632746489,12.1,,17031839100.0,Credit Card,,1920.0,32.0,6.29
